Shruti_Cod,Catalog_Nu,Species,Year,County,Institutio,SVL,Lifestage,logZE,ZE+1,Zswab_scor,Bioregion,Decimal_La,Decimal_Lo,Decade,Elevation,Disease_St,Coordinate,Collector,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,Built2009,crop2005,Lights2009,NavWat2009,Pastur2009,Popden2009,Railways,Roads,HFP2009,HFP2009_in,amph_rich,lakepond,swampmarsh,IceMass,Playa,streamperr,streaminte,coastline,artificial,pipeline,canalditch,connector,elev_m,ai_yr,pet_yr,aet_yr
968.000000,62525.000000,Taricha torosa,1955.000000,Mariposa,MVZ,33.800000,Terrestrial,0,1,0.000000,Sierra,38.708720,-123.043050,1950.000000,229.100000,0.000000,2017.000000,,135,146,53,4422,293,20,273,85,191,192,81,1163,243,2,90,629,13,25,622,0,0,0,0.00000000000,0,4,0,0.25101000000,4.25101000000,4,18.00000000000,530.56300000000,82408.60000000000,251266.00000000000,140405.00000000000,3029.75000000000,1518.82000000000,27547.80000000000,1106.59000000000,72859.40000000000,33873.80000000000,6568.26000000000,218,9277,1260,636
161.000000,212182.000000,Taricha granulosa,1956.000000,Lake,MVZ,25.500000,Terrestrial,0,1,0.000000,Klamath,38.855347,-122.782056,1950.000000,740.500000,0.000000,744.000000,Robert C. Stebbins,124,154,49,5528,310,0,310,65,197,197,61,1056,216,2,87,562,14,25,560,0,0,0,0.00000000000,0,4,0,0.31868400000,4.31868000000,4,15.00000000000,3173.23000000000,81343.50000000000,235687.00000000000,114564.00000000000,316.57400000000,1058.12000000000,53872.70000000000,4873.57000000000,63671.10000000000,15050.40000000000,22062.70000000000,734,8295,1273,616
182.000000,64612.000000,Taricha torosa,1956.000000,Lake,MVZ,76.600000,Terrestrial,0,1,0.000000,Klamath,38.851291,-122.752256,1950.000000,782.600000,0.000000,3004.000000,?·Robert C. Stebbins,124,153,49,5566,311,0,311,66,198,198,60,1049,215,2,87,559,14,25,557,0,0,1,0.00000000000,0,4,0,0.75750700000,5.75751000000,5,15.00000000000,2285.06000000000,79632.60000000000,236349.00000000000,113701.00000000000,275.99500000000,1448.49000000000,55179.40000000000,2285.06000000000,65312.30000000000,16140.40000000000,19537.70000000000,779,8375,1262,612
200.000000,64613.000000,Taricha torosa,1956.000000,Lake,MVZ,34.000000,Terrestrial,0,1,0.000000,Klamath,38.851291,-122.752256,1950.000000,782.600000,0.000000,3004.000000,?·Robert C. Stebbins,124,153,49,5566,311,0,311,66,198,198,60,1049,215,2,87,559,14,25,557,0,0,1,0.00000000000,0,4,0,0.75750700000,5.75751000000,5,15.00000000000,2285.06000000000,79632.60000000000,236349.00000000000,113701.00000000000,275.99500000000,1448.49000000000,55179.40000000000,2285.06000000000,65312.30000000000,16140.40000000000,19537.70000000000,779,8375,1262,612
273.000000,65826.000000,Taricha granulosa,1956.000000,Mendocino,MVZ,60.670000,Terrestrial,0,1,0.000000,Klamath,39.157261,-123.636367,1950.000000,55.000000,0.000000,279.000000,James D. Anderson,120,112,58,2816,223,32,191,89,153,156,84,1032,193,3,82,531,19,31,522,0,0,0,0.01140770000,0,3,0,8.00000000000,11.01140000000,11,21.00000000000,12607.10000000000,153990.00000000000,208648.00000000000,146155.00000000000,47.68650000000,1529.70000000000,7664.11000000000,9679.05000000000,49414.00000000000,39178.80000000000,18098.00000000000,61,10335,1014,603
301.000000,65828.000000,Taricha rivularis,1956.000000,Mendocino,MVZ,68.300000,Terrestrial,0,1,0.000000,Klamath,39.157261,-123.636367,1950.000000,55.000000,0.000000,279.000000,James D. Anderson,120,112,58,2816,223,32,191,89,153,156,84,1032,193,3,82,531,19,31,522,0,0,0,0.01140770000,0,3,0,8.00000000000,11.01140000000,11,21.00000000000,12607.10000000000,153990.00000000000,208648.00000000000,146155.00000000000,47.68650000000,1529.70000000000,7664.11000000000,9679.05000000000,49414.00000000000,39178.80000000000,18098.00000000000,61,10335,1014,603
309.000000,65829.000000,Taricha rivularis,1956.000000,Mendocino,MVZ,66.820000,Terrestrial,0,1,0.000000,Klamath,39.157261,-123.636367,1950.000000,55.000000,0.000000,279.000000,James D. Anderson,120,112,58,2816,223,32,191,89,153,156,84,1032,193,3,82,531,19,31,522,0,0,0,0.01140770000,0,3,0,8.00000000000,11.01140000000,11,21.00000000000,12607.10000000000,153990.00000000000,208648.00000000000,146155.00000000000,47.68650000000,1529.70000000000,7664.11000000000,9679.05000000000,49414.00000000000,39178.80000000000,18098.00000000000,61,10335,1014,603
349.000000,89784.000000,Taricha granulosa,1956.000000,Sonoma,CAS,73.140000,Aquatic,0,1,0.000000,Central Coast,38.379714,-122.931778,1950.000000,121.920000,0.000000,0.000000,E. Searby and S. Sellers,132,140,59,3599,263,27,236,86,174,177,86,1075,236,2,91,595,12,20,595,0,0,0,0.00041344900,1,5,0,1.33947000000,7.33988000000,7,15.00000000000,7782.89000000000,54451.40000000000,287816.00000000000,167556.00000000000,140.76700000000,825.67700000000,11046.80000000000,7485.05000000000,51863.00000000000,11621.10000000000,6485.79000000000,92,9068,1213,630
350.000000,89785.000000,Taricha granulosa,1956.000000,Sonoma,CAS,72.730000,Terrestrial,0,1,0.000000,Central Coast,38.379714,-122.931778,1950.000000,121.920000,0.000000,0.000000,E. Searby and S. Sellers,132,140,59,3599,263,27,236,86,174,177,86,1075,236,2,91,595,12,20,595,0,0,0,0.00041344900,1,5,0,1.33947000000,7.33988000000,7,15.00000000000,7782.89000000000,54451.40000000000,287816.00000000000,167556.00000000000,140.76700000000,825.67700000000,11046.80000000000,7485.05000000000,51863.00000000000,11621.10000000000,6485.79000000000,92,9068,1213,630
351.000000,89786.000000,Taricha granulosa,1956.000000,Sonoma,CAS,55.930000,Terrestrial,0,1,0.000000,Central Coast,38.379714,-122.931778,1950.000000,121.920000,0.000000,0.000000,E. Searby and S. Sellers,132,140,59,3599,263,27,236,86,174,177,86,1075,236,2,91,595,12,20,595,0,0,0,0.00041344900,1,5,0,1.33947000000,7.33988000000,7,15.00000000000,7782.89000000000,54451.40000000000,287816.00000000000,167556.00000000000,140.76700000000,825.67700000000,11046.80000000000,7485.05000000000,51863.00000000000,11621.10000000000,6485.79000000000,92,9068,1213,630
585.000000,64519.000000,Taricha granulosa,1956.000000,Sonoma,MVZ,71.180000,Aquatic,0,1,0.000000,Central Coast,38.753546,-123.513944,1950.000000,36.600000,0.000000,0.000000,?·Elbert M. Brock,121,104,60,2413,213,40,173,95,148,152,91,1025,198,3,84,536,18,29,520,0,0,0,0.00000000000,0,0,0,0.00000000000,0.00000000000,0,20.00000000000,23936.60000000000,118425.00000000000,250174.00000000000,163437.00000000000,1760.10000000000,1885.27000000000,810.96400000000,759.43100000000,75333.00000000000,60413.70000000000,27358.70000000000,31,10554,973,594
586.000000,64521.000000,Taricha granulosa,1956.000000,Sonoma,MVZ,55.520000,Terrestrial,0,1,0.000000,Central Coast,38.753546,-123.513944,1950.000000,36.600000,0.000000,0.000000,?·Elbert M. Brock,121,104,60,2413,213,40,173,95,148,152,91,1025,198,3,84,536,18,29,520,0,0,0,0.00000000000,0,0,0,0.00000000000,0.00000000000,0,20.00000000000,23936.60000000000,118425.00000000000,250174.00000000000,163437.00000000000,1760.10000000000,1885.27000000000,810.96400000000,759.43100000000,75333.00000000000,60413.70000000000,27358.70000000000,31,10554,973,594
588.000000,64522.000000,Taricha granulosa,1956.000000,Sonoma,MVZ,62.240000,Terrestrial,0,1,0.000000,Central Coast,38.753546,-123.513944,1950.000000,36.600000,0.000000,0.000000,?·Elbert M. Brock,121,104,60,2413,213,40,173,95,148,152,91,1025,198,3,84,536,18,29,520,0,0,0,0.00000000000,0,0,0,0.00000000000,0.00000000000,0,20.00000000000,23936.60000000000,118425.00000000000,250174.00000000000,163437.00000000000,1760.10000000000,1885.27000000000,810.96400000000,759.43100000000,75333.00000000000,60413.70000000000,27358.70000000000,31,10554,973,594
591.000000,64520.000000,Taricha granulosa,1956.000000,Sonoma,MVZ,69.760000,Terrestrial,0,1,0.000000,Central Coast,38.753546,-123.513944,1950.000000,36.600000,0.000000,0.000000,?·Elbert M. Brock,121,104,60,2413,213,40,173,95,148,152,91,1025,198,3,84,536,18,29,520,0,0,0,0.00000000000,0,0,0,0.00000000000,0.00000000000,0,20.00000000000,23936.60000000000,118425.00000000000,250174.00000000000,163437.00000000000,1760.10000000000,1885.27000000000,810.96400000000,759.43100000000,75333.00000000000,60413.70000000000,27358.70000000000,31,10554,973,594
565.000000,17656.000000,Taricha torosa,1956.000000,Los Angeles,CAS,63.270000,Aquatic,0,1,0.000000,Desert,34.156111,-117.837222,1950.000000,344.300000,0.000000,0.000000,W.L. Baines?·,177,155,53,4658,334,46,288,127,235,241,122,526,111,1,93,307,7,17,289,10,0,9,0.00000000000,0,9,0,0.52698400000,28.52700000000,28,18.00000000000,187.73100000000,27018.20000000000,319929.00000000000,57250.80000000000,5078.65000000000,63.51050000000,50082.20000000000,3006.50000000000,1382.76000000000,4763.38000000000,5851.80000000000,349,3630,1501,461
566.000000,17657.000000,Taricha torosa,1956.000000,Los Angeles,CAS,66.290000,Terrestrial,0,1,0.000000,Desert,34.156111,-117.837222,1950.000000,344.300000,0.000000,0.000000,W.L. Baines?·,177,155,53,4658,334,46,288,127,235,241,122,526,111,1,93,307,7,17,289,10,0,9,0.00000000000,0,9,0,0.52698400000,28.52700000000,28,18.00000000000,187.73100000000,27018.20000000000,319929.00000000000,57250.80000000000,5078.65000000000,63.51050000000,50082.20000000000,3006.50000000000,1382.76000000000,4763.38000000000,5851.80000000000,349,3630,1501,461
567.000000,17659.000000,Taricha torosa,1956.000000,Los Angeles,CAS,70.430000,Terrestrial,0,1,0.000000,Desert,34.156111,-117.837222,1950.000000,344.300000,0.000000,0.000000,W.L. Baines?·,177,155,53,4658,334,46,288,127,235,241,122,526,111,1,93,307,7,17,289,10,0,9,0.00000000000,0,9,0,0.52698400000,28.52700000000,28,18.00000000000,187.73100000000,27018.20000000000,319929.00000000000,57250.80000000000,5078.65000000000,63.51050000000,50082.20000000000,3006.50000000000,1382.76000000000,4763.38000000000,5851.80000000000,349,3630,1501,461
568.000000,17660.000000,Taricha torosa,1956.000000,Los Angeles,CAS,58.780000,Terrestrial,0,1,0.000000,Desert,34.156111,-117.837222,1950.000000,344.300000,0.000000,0.000000,W.L. Baines?·,177,155,53,4658,334,46,288,127,235,241,122,526,111,1,93,307,7,17,289,10,0,9,0.00000000000,0,9,0,0.52698400000,28.52700000000,28,18.00000000000,187.73100000000,27018.20000000000,319929.00000000000,57250.80000000000,5078.65000000000,63.51050000000,50082.20000000000,3006.50000000000,1382.76000000000,4763.38000000000,5851.80000000000,349,3630,1501,461
569.000000,17661.000000,Taricha torosa,1956.000000,Los Angeles,CAS,63.920000,Terrestrial,0,1,0.000000,Desert,34.156111,-117.837222,1950.000000,344.300000,0.000000,0.000000,W.L. Baines?·,177,155,53,4658,334,46,288,127,235,241,122,526,111,1,93,307,7,17,289,10,0,9,0.00000000000,0,9,0,0.52698400000,28.52700000000,28,18.00000000000,187.73100000000,27018.20000000000,319929.00000000000,57250.80000000000,5078.65000000000,63.51050000000,50082.20000000000,3006.50000000000,1382.76000000000,4763.38000000000,5851.80000000000,349,3630,1501,461
103.000000,66152.000000,Taricha granulosa,1957.000000,Del Norte,MVZ,55.700000,Terrestrial,0,1,0.000000,Klamath,41.587022,-123.691986,1950.000000,1309.200000,0.000000,1661.000000,Alan C. Ziegler,68,134,49,4913,232,-39,271,18,133,135,14,1345,235,9,72,670,58,70,620,0,0,0,0.00011074100,0,1,0,0.25006000000,1.25017000000,1,18.00000000000,14809.90000000000,53876.90000000000,88117.70000000000,160485.00000000000,301.92400000000,166.37700000000,32821.60000000000,14835.50000000000,70213.30000000000,57604.60000000000,8279.89000000000,1344,14273,943,609
229.000000,66155.000000,Taricha granulosa,1957.000000,Siskiyou,MVZ,76.700000,Terrestrial,0,1,0.000000,Klamath,41.931843,-123.543429,1950.000000,1524.000000,0.000000,319.000000,?·Alan C. Ziegler,55,129,47,5020,220,-50,270,5,122,125,1,1254,217,11,70,617,63,73,567,0,0,0,0.00000000000,0,1,0,0.25000600000,1.25001000000,1,19.00000000000,2817.80000000000,20085.70000000000,114128.00000000000,158136.00000000000,68.04080000000,7114.83000000000,51248.60000000000,2849.70000000000,67941.00000000000,25377.10000000000,4993.57000000000,1554,14233,881,580
241.000000,66153.000000,Taricha granulosa,1957.000000,Siskiyou,MVZ,63.700000,Terrestrial,0,1,0.000000,Klamath,41.931843,-123.543429,1950.000000,1524.000000,0.000000,319.000000,?·Alan C. Ziegler,55,129,47,5020,220,-50,270,5,122,125,1,1254,217,11,70,617,63,73,567,0,0,0,0.00000000000,0,1,0,0.25000600000,1.25001000000,1,19.00000000000,2817.80000000000,20085.70000000000,114128.00000000000,158136.00000000000,68.04080000000,7114.83000000000,51248.60000000000,2849.70000000000,67941.00000000000,25377.10000000000,4993.57000000000,1554,14233,881,580
112.000000,86193.000000,Taricha granulosa,1957.000000,Mendocino,CAS,69.300000,Aquatic,0,1,0.000000,Klamath,39.105319,-123.097600,1950.000000,672.500000,0.000000,8852.000000,E. Kirschbaum,119,158,51,5238,303,-5,308,64,189,189,59,1176,230,2,86,624,15,28,609,0,0,0,0.00000000000,0,4,0,0.25342000000,4.25342000000,4,16.00000000000,7983.93000000000,119321.00000000000,207382.00000000000,110480.00000000000,1117.44000000000,1022.51000000000,51722.70000000000,10337.90000000000,28580.20000000000,17834.00000000000,9270.92000000000,681,9340,1259,635
113.000000,86194.000000,Taricha granulosa,1957.000000,Mendocino,CAS,48.300000,Aquatic,0,1,0.000000,Klamath,39.105319,-123.097600,1950.000000,672.500000,0.000000,8852.000000,E. Kirschbaum,119,158,51,5238,303,-5,308,64,189,189,59,1176,230,2,86,624,15,28,609,0,0,0,0.00000000000,0,4,0,0.25342000000,4.25342000000,4,16.00000000000,7983.93000000000,119321.00000000000,207382.00000000000,110480.00000000000,1117.44000000000,1022.51000000000,51722.70000000000,10337.90000000000,28580.20000000000,17834.00000000000,9270.92000000000,681,9340,1259,635
524.000000,18036.000000,Taricha granulosa,1957.000000,Sonoma,CAS,67.470000,Terrestrial,0,1,0.000000,Central Coast,38.649658,-123.204492,1950.000000,162.000000,0.000000,10473.000000,W.C. Packer,126,127,56,3466,251,28,223,88,168,171,84,1160,236,3,87,621,15,27,605,0,0,0,0.00004554950,0,3,0,0.25000500000,3.25005000000,3,18.00000000000,2084.15000000000,89475.70000000000,258396.00000000000,153934.00000000000,88.19080000000,140.80900000000,13581.00000000000,2084.15000000000,79324.00000000000,39060.80000000000,17704.90000000000,182,10169,1122,619
525.000000,18037.000000,Taricha granulosa,1957.000000,Sonoma,CAS,66.460000,Terrestrial,0,1,0.000000,Central Coast,38.649658,-123.204492,1950.000000,162.000000,0.000000,10473.000000,W.C. Packer,126,127,56,3466,251,28,223,88,168,171,84,1160,236,3,87,621,15,27,605,0,0,0,0.00004554950,0,3,0,0.25000500000,3.25005000000,3,18.00000000000,2084.15000000000,89475.70000000000,258396.00000000000,153934.00000000000,88.19080000000,140.80900000000,13581.00000000000,2084.15000000000,79324.00000000000,39060.80000000000,17704.90000000000,182,10169,1122,619
526.000000,18038.000000,Taricha granulosa,1957.000000,Sonoma,CAS,85.700000,Aquatic,0,1,0.000000,Central Coast,38.649658,-123.204492,1950.000000,162.000000,0.000000,10473.000000,W.C. Packer,126,127,56,3466,251,28,223,88,168,171,84,1160,236,3,87,621,15,27,605,0,0,0,0.00004554950,0,3,0,0.25000500000,3.25005000000,3,18.00000000000,2084.15000000000,89475.70000000000,258396.00000000000,153934.00000000000,88.19080000000,140.80900000000,13581.00000000000,2084.15000000000,79324.00000000000,39060.80000000000,17704.90000000000,182,10169,1122,619
527.000000,18041.000000,Taricha granulosa,1957.000000,Sonoma,CAS,70.190000,Terrestrial,0,1,0.000000,Central Coast,38.649658,-123.204492,1950.000000,162.000000,0.000000,10473.000000,W.C. Packer,126,127,56,3466,251,28,223,88,168,171,84,1160,236,3,87,621,15,27,605,0,0,0,0.00004554950,0,3,0,0.25000500000,3.25005000000,3,18.00000000000,2084.15000000000,89475.70000000000,258396.00000000000,153934.00000000000,88.19080000000,140.80900000000,13581.00000000000,2084.15000000000,79324.00000000000,39060.80000000000,17704.90000000000,182,10169,1122,619
528.000000,18043.000000,Taricha granulosa,1957.000000,Sonoma,CAS,68.600000,Terrestrial,0,1,0.000000,Central Coast,38.649658,-123.204492,1950.000000,162.000000,0.000000,10473.000000,W.C. Packer,126,127,56,3466,251,28,223,88,168,171,84,1160,236,3,87,621,15,27,605,0,0,0,0.00004554950,0,3,0,0.25000500000,3.25005000000,3,18.00000000000,2084.15000000000,89475.70000000000,258396.00000000000,153934.00000000000,88.19080000000,140.80900000000,13581.00000000000,2084.15000000000,79324.00000000000,39060.80000000000,17704.90000000000,182,10169,1122,619
530.000000,85348.000000,Taricha rivularis,1957.000000,Sonoma,CAS,70.290000,Aquatic,0,1,0.000000,Central Coast,38.527386,-123.191628,1950.000000,288.700000,0.000000,4840.000000,E.W. Kirschbaum,120,124,58,3300,241,28,213,86,160,164,81,1242,252,3,87,666,17,29,646,0,0,0,0.41053000000,0,3,0,0.68148500000,4.09202000000,4,18.00000000000,9385.07000000000,81793.50000000000,271871.00000000000,164328.00000000000,9.10745000000,1218.34000000000,3741.50000000000,9922.33000000000,77997.40000000000,32288.80000000000,9590.12000000000,289,11494,1091,627
531.000000,85349.000000,Taricha rivularis,1957.000000,Sonoma,CAS,69.770000,Aquatic,0,1,0.000000,Central Coast,38.527386,-123.191628,1950.000000,288.700000,0.000000,4840.000000,E.W. Kirschbaum,120,124,58,3300,241,28,213,86,160,164,81,1242,252,3,87,666,17,29,646,0,0,0,0.41053000000,0,3,0,0.68148500000,4.09202000000,4,18.00000000000,9385.07000000000,81793.50000000000,271871.00000000000,164328.00000000000,9.10745000000,1218.34000000000,3741.50000000000,9922.33000000000,77997.40000000000,32288.80000000000,9590.12000000000,289,11494,1091,627
545.000000,18089.000000,Taricha torosa,1957.000000,Sonoma,CAS,27.410000,Aquatic,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
546.000000,18090.000000,Taricha torosa,1957.000000,Sonoma,CAS,30.900000,Aquatic,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
599.000000,17901.000000,Taricha rivularis,1957.000000,Sonoma,CAS,71.200000,Aquatic,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,V.C. Twitty et al.,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
600.000000,17902.000000,Taricha rivularis,1957.000000,Sonoma,CAS,63.540000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,V.C. Twitty et al.,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
601.000000,17903.000000,Taricha rivularis,1957.000000,Sonoma,CAS,62.760000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,V.C. Twitty et al.,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
602.000000,18091.000000,Taricha rivularis,1957.000000,Sonoma,CAS,50.670000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
603.000000,18094.000000,Taricha rivularis,1957.000000,Sonoma,CAS,55.060000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
604.000000,18008.000000,Taricha rivularis,1957.000000,Sonoma,CAS,66.260000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
605.000000,18009.000000,Taricha rivularis,1957.000000,Sonoma,CAS,65.690000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
606.000000,18010.000000,Taricha rivularis,1957.000000,Sonoma,CAS,65.720000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
607.000000,18011.000000,Taricha rivularis,1957.000000,Sonoma,CAS,65.410000,Terrestrial,0,1,0.000000,Central Coast,38.622053,-123.183217,1950.000000,200.600000,0.000000,3713.000000,W.C. Packer,126,128,57,3459,251,29,222,88,168,171,84,1162,237,3,88,623,15,27,608,0,0,0,0.00013349400,0,3,0,0.25002200000,3.25016000000,3,18.00000000000,502.86900000000,86258.70000000000,261337.00000000000,155294.00000000000,20.26520000000,1468.32000000000,12618.50000000000,3856.18000000000,82250.10000000000,35836.90000000000,15924.00000000000,215,10301,1128,623
148.000000,67476.000000,Taricha rivularis,1958.000000,Lake,MVZ,62.700000,Terrestrial,0,1,0.000000,Klamath,39.010912,-122.829382,1950.000000,410.500000,0.000000,403.000000,James D. Anderson,139,172,49,6096,345,-5,350,66,220,220,66,813,173,1,90,444,10,10,444,0,0,0,0.00000000000,0,5,0,0.39647700000,5.39648000000,5,14.00000000000,1229.40000000000,98366.60000000000,218168.00000000000,102309.00000000000,110.35800000000,1830.33000000000,63383.40000000000,1229.40000000000,46703.30000000000,1354.62000000000,18200.40000000000,411,5737,1417,600
152.000000,67477.000000,Taricha rivularis,1958.000000,Lake,MVZ,65.900000,Terrestrial,0,1,0.000000,Klamath,39.010912,-122.829382,1950.000000,410.500000,0.000000,403.000000,James D. Anderson,139,172,49,6096,345,-5,350,66,220,220,66,813,173,1,90,444,10,10,444,0,0,0,0.00000000000,0,5,0,0.39647700000,5.39648000000,5,14.00000000000,1229.40000000000,98366.60000000000,218168.00000000000,102309.00000000000,110.35800000000,1830.33000000000,63383.40000000000,1229.40000000000,46703.30000000000,1354.62000000000,18200.40000000000,411,5737,1417,600
155.000000,66824.000000,Taricha granulosa,1958.000000,Lake,MVZ,72.400000,Terrestrial,0,1,0.000000,Klamath,38.954849,-122.834878,1950.000000,428.900000,0.000000,805.000000,?·R. C. Pierce,137,170,49,5951,339,-4,343,66,216,216,66,871,184,1,89,474,11,11,474,0,0,2,0.00000000000,0,5,0,4.00000000000,11.00000000000,11,14.00000000000,1218.45000000000,93174.00000000000,224350.00000000000,107649.00000000000,72.28970000000,2004.07000000000,59547.80000000000,3206.67000000000,51777.60000000000,3443.09000000000,18898.00000000000,433,6248,1394,608
332.000000,86184.000000,Taricha granulosa,1958.000000,Santa Cruz,CAS,53.600000,Terrestrial,0,1,0.000000,Central Coast,37.102950,-122.029417,1950.000000,172.800000,0.000000,8260.000000,J. Strohbeen,140,131,57,3550,262,34,228,95,183,186,95,771,168,2,91,429,8,13,429,0,0,1,0.00008675610,0,7,0,0.52698400000,8.52707000000,8,16.00000000000,3035.54000000000,35079.90000000000,252843.00000000000,135117.00000000000,14.80130000000,1125.30000000000,12423.60000000000,3213.70000000000,32631.00000000000,19255.10000000000,11386.50000000000,178,6633,1200,595
333.000000,86185.000000,Taricha granulosa,1958.000000,Santa Cruz,CAS,38.100000,Terrestrial,0,1,0.000000,Central Coast,37.102950,-122.029417,1950.000000,172.800000,0.000000,8260.000000,J. Strohbeen,140,131,57,3550,262,34,228,95,183,186,95,771,168,2,91,429,8,13,429,0,0,1,0.00008675610,0,7,0,0.52698400000,8.52707000000,8,16.00000000000,3035.54000000000,35079.90000000000,252843.00000000000,135117.00000000000,14.80130000000,1125.30000000000,12423.60000000000,3213.70000000000,32631.00000000000,19255.10000000000,11386.50000000000,178,6633,1200,595
559.000000,180835.000000,Taricha torosa,1958.000000,Santa Barbara,CAS,73.560000,Terrestrial,0,1,0.000000,Central Coast,34.460419,-119.844014,1950.000000,45.000000,0.000000,8607.000000,C.A. Askin and J.F. Copp,154,118,57,3097,256,49,207,120,190,196,116,436,96,0,99,267,2,5,253,10,0,8,0.15988400000,0,8,0,0.75750700000,26.91740000000,26,13.00000000000,1718.10000000000,133395.00000000000,307197.00000000000,154138.00000000000,3921.11000000000,97.41940000000,4900.82000000000,2735.46000000000,411.25600000000,27871.40000000000,15094.20000000000,49,3672,1190,373
